Attributes,close,close,close,close,close,close,high,high,high,high,high,high,low,low,low,low,low,low,open,open,open,open,open,open,volume,volume,volume,volume,volume,volume
Symbols,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax
2000-01-25,2857.82,640.03,5597.5,1215.41,6954.8,6809.64,2909.82,642.14,5654.52,1215.41,7120.8,6928.08,2852.89,633.71,5590.17,1215.41,6943.7,6809.64,2901.39,633.98,5601.18,1215.41,7082.8,6928.08,,,,,,
2000-01-26,2878.83,637.39,5646.32,1226.31,6963.6,6969.37,2917.75,646.57,5687.43,1226.31,7024.3,6980.93,2865.84,633.83,5618.96,1226.31,6952.4,6838.05,2911.63,645.71,5636.61,1226.31,7014.2,6838.05,,,,,,
2000-01-27,2891.47,634.87,5688.35,1214.75,7113.4,7126.13,2922.2,640.44,5727.53,1214.75,7124.6,7169.87,2877.07,634.06,5625.23,1214.75,7020.0,6944.65,2908.53,636.26,5671.64,1214.75,7025.8,6983.42,,,,,,
2000-01-28,2884.6,632.46,5731.05,1245.99,7029.6,7066.6,2905.68,636.99,5813.28,1245.99,7156.1,7214.58,2872.54,624.37,5696.09,1245.99,7021.8,7040.49,2898.0,635.86,5743.2,1245.99,7125.9,7128.01,,,,,,
2000-01-31,2806.29,612.38,5659.81,1220.23,6894.7,6835.6,2875.49,625.02,5707.88,1220.23,7038.4,7054.24,2794.0,609.96,5625.72,1220.23,6894.5,6816.54,2865.33,621.65,5677.79,1220.23,6988.3,7054.24,,,,,,
2000-02-01,2786.03,619.23,5773.42,1261.15,7025.2,7050.46,2841.58,625.94,5798.47,1261.15,7049.6,7052.22,2786.03,617.49,5700.87,1261.15,6985.1,6841.12,2832.42,625.61,5700.87,1261.15,6985.2,6841.12,,,,,,
2000-02-02,2789.58,629.15,5946.86,1313.84,7097.4,7171.95,2848.47,632.8,5956.14,1313.84,7098.4,7172.05,2780.42,624.83,5811.36,1313.84,6999.7,7038.71,2800.78,626.64,5814.26,1313.84,7094.7,7063.57,,,,,,
2000-02-03,2888.4,649.59,6149.67,1318.61,7182.9,7354.26,2889.17,652.07,6149.67,1318.61,7232.8,7354.56,2800.57,633.51,5979.06,1318.61,7096.5,7134.42,2803.53,637.13,6025.84,1318.61,7115.1,7175.87,,,,,,
2000-02-04,2924.13,660.95,6275.72,1329.3,7148.7,7444.61,2938.88,663.0,6312.42,1329.3,7254.2,7491.79,2889.15,649.17,6192.86,1329.3,7113.9,7338.15,2897.55,657.78,6197.4,1329.3,7233.1,7355.69,,,,,,
2000-02-07,2891.62,652.42,6203.58,1349.28,7131.3,7296.32,2919.32,664.21,6336.68,1349.28,7215.4,7450.79,2879.4,651.74,6203.58,1349.28,7100.3,7270.4,2914.61,657.17,6276.47,1349.28,7147.2,7450.79,,,,,,
2000-02-08,2910.99,667.66,6297.66,1356.27,7130.9,7549.88,2918.06,670.75,6396.39,1356.27,7219.0,7570.55,2896.45,654.7,6232.95,1356.27,7128.7,7263.19,2900.7,654.7,6252.31,1356.27,7162.1,7295.61,,,,,,
2000-02-09,2815.06,667.15,6271.6,1363.34,7031.7,7629.11,2915.17,676.14,6396.97,1363.34,7188.2,7676.56,2806.53,663.64,6240.07,1363.34,7029.3,7526.08,2904.85,673.41,6390.79,1363.34,7147.8,7566.68,,,,,,
2000-02-10,2741.63,661.29,6207.52,1371.14,6998.0,7709.27,2802.98,666.38,6250.72,1371.14,7053.3,7709.27,2730.73,652.88,6168.66,1371.14,6956.9,7496.42,2785.27,656.36,6212.56,1371.14,6986.4,7617.07,,,,,,
2000-02-11,2769.49,662.68,6287.01,1379.14,6973.4,7611.55,2769.93,671.97,6324.06,1379.14,7031.8,7812.09,2644.78,656.41,6148.47,1379.14,6898.1,7586.26,2760.11,668.01,6263.44,1379.14,7016.1,7724.36,,,,,,
2000-02-14,2839.91,654.72,6268.32,1350.31,6921.7,7644.8,2861.62,665.99,6270.6,1350.31,6990.3,7660.39,2773.76,654.72,6191.76,1350.31,6921.1,7542.3,2773.89,656.78,6241.91,1350.31,6938.6,7569.01,,,,,,
2000-02-15,2832.35,652.34,6092.63,1309.94,6806.4,7396.13,2878.49,660.57,6330.01,1309.94,6969.4,7699.97,2828.86,652.34,6076.86,1309.94,6805.8,7396.13,2845.46,657.39,6286.01,1309.94,6934.2,7636.41,,,,,,
2000-02-16,2830.28,660.72,6046.27,1343.31,6933.3,7490.32,2856.6,665.03,6178.07,1343.31,6945.0,7596.9,2822.73,656.86,5997.77,1343.31,6863.2,7342.65,2849.16,664.71,6160.42,1343.31,6883.4,7401.26,,,,,,
2000-02-17,2820.69,667.97,6154.96,1352.06,7029.4,7580.53,2843.22,674.21,6222.87,1352.06,7107.1,7637.46,2792.38,663.36,6027.22,1352.06,6931.7,7394.02,2838.03,666.95,6040.0,1352.06,6939.3,7478.32,,,,,,
2000-02-18,2800.1,655.17,6062.72,1371.35,7047.0,7573.78,2841.0,673.62,6184.0,1371.35,7089.0,7658.88,2791.14,655.17,6044.22,1371.35,7012.1,7543.5,2821.13,665.78,6166.12,1371.35,7077.4,7584.39,,,,,,
2000-02-21,2780.48,649.34,5967.28,1376.3,6962.7,7590.53,2819.39,655.43,5994.04,1376.3,7007.6,7590.53,2755.13,646.45,5928.04,1376.3,6949.9,7447.71,2783.54,650.26,5979.13,1376.3,6991.8,7568.34,,,,,,
2000-02-22,2721.34,647.28,5963.31,1347.83,7037.5,7607.94,2802.82,658.34,6066.11,1347.83,7056.7,7725.5,2681.42,644.74,5920.61,1347.83,6964.1,7540.36,2786.04,651.86,5986.85,1347.83,6967.9,7580.38,,,,,,
2000-02-23,2730.0,652.52,6031.25,1365.03,7091.7,7698.97,2748.28,657.42,6064.21,1365.03,7123.3,7772.28,2659.91,650.46,5992.02,1365.03,7079.2,7619.83,2723.31,656.31,6038.86,1365.03,7080.9,7619.83,,,,,,
2000-02-24,2765.79,653.55,6078.78,1379.84,7043.8,7640.53,2803.02,663.69,6177.59,1379.84,7136.0,7813.2,2757.94,650.37,6069.51,1379.84,7040.3,7587.08,2772.59,660.18,6106.32,1379.84,7135.6,7696.92,,,,,,
2000-02-25,2761.46,662.56,6188.64,1427.61,6989.1,7738.68,2774.68,662.96,6202.53,1427.61,7140.3,7776.84,2727.13,652.58,6122.71,1427.61,6970.4,7640.69,2772.52,655.25,6171.57,1427.61,7117.3,7668.7,,,,,,
2000-02-28,2727.49,654.54,6102.73,1432.47,6917.8,7587.13,2768.57,661.34,6229.6,1432.47,7012.6,7747.37,2703.51,647.87,6031.69,1432.47,6829.9,7492.23,2756.38,654.96,6181.05,1432.47,6975.5,7732.9,,,,,,
2000-02-29,2746.08,664.28,6190.96,1433.08,6910.1,7644.55,2746.48,665.82,6264.25,1433.08,6973.8,7700.36,2685.23,658.38,6146.85,1433.08,6898.8,7590.9,2724.76,661.93,6167.04,1433.08,6966.7,7590.9,,,,,,
2000-03-01,2756.03,668.64,6256.32,1463.75,6959.1,7727.93,2792.0,674.52,6283.6,1463.75,6974.7,7769.01,2727.17,662.08,6184.51,1463.75,6927.8,7618.6,2753.21,673.88,6272.13,1463.75,6934.8,7645.3,,,,,,
2000-03-02,2756.07,667.14,6477.55,1515.62,7052.4,7945.77,2793.47,670.86,6479.43,1515.62,7060.1,7950.66,2752.22,663.92,6276.34,1515.62,6932.5,7639.93,2756.48,669.02,6319.23,1515.62,6988.9,7720.9,,,,,,
2000-03-03,2746.84,680.51,6514.11,1530.02,7025.3,7960.03,2781.24,687.81,6555.87,1530.02,7097.6,8022.48,2740.09,671.65,6432.74,1530.02,7017.2,7874.57,2769.79,674.55,6448.34,1530.02,7069.2,7952.28,,,,,,
2000-03-06,2733.43,680.22,6545.98,1537.33,7087.7,7975.78,2756.76,689.2,6590.35,1537.33,7115.9,8030.59,2657.2,676.14,6529.37,1537.33,7038.0,7925.2,2747.91,687.18,6554.95,1537.33,7056.8,7960.09,,,,,,
2000-03-07,2698.78,677.21,6441.85,1539.0,7050.2,8064.97,2742.97,688.51,6589.18,1539.0,7152.7,8136.16,2681.16,674.84,6437.04,1539.0,7007.0,7929.52,2733.43,678.71,6507.26,1539.0,7078.6,7971.23,,,,,,
2000-03-08,2690.06,674.75,6344.97,1480.78,6945.5,7987.0,2726.53,678.38,6439.06,1480.78,7046.3,8097.68,2670.89,671.01,6333.46,1480.78,6936.6,7949.38,2687.05,677.39,6366.83,1480.78,7019.1,8069.98,,,,,,
2000-03-09,2655.65,668.09,6423.43,1481.87,6902.0,7949.15,2712.12,677.86,6447.73,1481.87,7008.9,8084.92,2644.59,663.45,6359.41,1481.87,6877.8,7877.19,2706.56,675.53,6429.34,1481.87,6974.6,7984.21,,,,,,
2000-03-10,2594.07,676.61,6510.28,1504.02,6907.9,7975.95,2651.82,678.04,6561.34,1504.02,6965.9,8076.31,2577.65,672.74,6465.05,1504.02,6906.5,7952.51,2647.43,676.82,6543.19,1504.02,6954.5,7952.51,,,,,,
2000-03-13,2532.24,658.06,6336.93,1466.58,6781.4,7693.85,2601.31,669.09,6483.81,1466.58,6879.8,7991.07,2521.04,651.57,6254.38,1466.58,6739.3,7630.31,2601.31,666.31,6477.47,1466.58,6866.7,7977.06,,,,,,
2000-03-14,2579.05,661.19,6350.35,1466.87,6838.2,7650.05,2584.32,665.56,6376.81,1466.87,6850.0,7757.03,2521.11,657.75,6271.59,1466.87,6798.8,7630.1,2539.96,661.22,6331.22,1466.87,6820.9,7695.79,,,,,,
2000-03-15,2721.82,644.03,6188.94,1409.77,6856.3,7414.46,2734.84,653.43,6249.66,1409.77,6865.1,7633.2,2589.13,641.83,6144.07,1409.77,6765.6,7411.76,2589.13,649.69,6242.79,1409.77,6812.0,7633.2,,,,,,
2000-03-16,2906.66,663.39,6258.53,1407.84,7131.5,7583.96,2977.1,663.87,6335.9,1407.84,7136.0,7648.28,2785.04,649.47,6216.97,1407.84,6949.2,7416.64,2785.25,653.44,6217.62,1407.84,6962.0,7416.64,,,,,,
2000-03-17,2835.08,672.18,6304.28,1444.19,7100.6,7710.92,2971.23,683.93,6447.17,1444.19,7370.9,7834.54,2789.39,664.72,6281.77,1444.19,7083.8,7574.52,2955.98,683.93,6439.83,1444.19,7309.0,7594.99,,,,,,
2000-03-20,2852.02,671.65,6352.51,1490.38,7166.9,7872.38,2873.53,679.54,6417.63,1490.38,7170.1,7887.97,2838.0,671.65,6319.48,1490.38,7082.2,7716.24,2867.17,675.39,6328.04,1490.38,7110.1,7716.24,,,,,,
2000-03-21,2800.39,672.6,6320.87,1479.51,7266.3,7807.93,2855.09,673.87,6334.62,1479.51,7266.8,7865.48,2764.87,663.23,6253.72,1479.51,7145.0,7735.74,2846.98,671.2,6320.12,1479.51,7198.2,7865.48,,,,,,
2000-03-22,2891.0,679.35,6279.29,1496.01,7388.2,7798.62,2891.48,683.29,6460.81,1496.01,7388.2,7949.72,2802.55,672.23,6270.44,1496.01,7309.1,7787.09,2810.44,681.08,6401.45,1496.01,7319.2,7827.56,,,,,,
2000-03-23,2907.93,671.89,6268.31,1467.11,7360.2,7694.78,2941.1,683.62,6337.32,1467.11,7400.9,7873.03,2888.7,670.79,6176.62,1467.11,7303.9,7677.08,2908.72,683.36,6313.05,1467.11,7398.0,7803.69,,,,,,
2000-03-24,2919.33,683.48,6364.26,1478.75,7440.4,7932.42,2949.29,684.23,6367.57,1478.75,7442.6,7932.42,2897.19,670.78,6283.39,1478.75,7363.5,7706.5,2921.09,675.58,6344.79,1478.75,7412.4,7706.5,,,,,,
2000-03-27,2821.42,682.12,6450.85,1473.53,7366.0,7892.49,2923.12,686.66,6459.63,1473.53,7477.2,7939.92,2816.94,679.79,6369.01,1473.53,7366.0,7832.06,2922.09,683.22,6409.58,1473.53,7420.0,7932.71,,,,,,
2000-03-28,2851.84,687.94,6524.3,1440.67,7372.1,7931.93,2851.84,691.66,6584.37,1440.67,7421.1,8031.21,2812.82,681.32,6424.46,1440.67,7351.1,7880.12,2838.63,681.61,6427.68,1440.67,7358.3,7891.15,,,,,,
2000-03-29,2826.82,682.73,6505.48,1427.88,7401.5,7864.76,2860.24,688.33,6567.95,1427.88,7429.0,7963.7,2816.19,680.38,6486.55,1427.88,7360.8,7859.44,2837.04,686.96,6496.45,1427.88,7387.4,7930.82,,,,,,
2000-03-30,2778.29,664.46,6313.82,1387.21,7382.8,7644.89,2830.35,677.93,6454.9,1387.21,7395.5,7849.53,2758.16,661.14,6289.98,1387.21,7280.0,7610.51,2830.21,675.08,6454.36,1387.21,7375.7,7834.56,,,,,,
2000-03-31,2777.84,662.29,6286.05,1383.66,7428.1,7599.39,2782.24,668.48,6359.51,1383.66,7462.6,7704.28,2748.23,652.13,6166.82,1383.66,7373.8,7522.7,2779.76,657.08,6241.75,1383.66,7388.8,7649.88,,,,,,
2000-04-03,2824.12,650.92,6130.27,1368.99,7522.8,7429.22,2834.76,668.13,6382.28,1368.99,7522.8,7641.53,2784.18,645.8,6083.08,1368.99,7399.8,7404.37,2795.33,666.96,6382.28,1368.99,7455.7,7599.78,,,,,,
2000-04-04,2900.06,655.85,6221.94,1359.11,7606.4,7522.8,2914.05,662.42,6250.09,1359.11,7609.8,7566.92,2854.41,651.66,6138.0,1359.11,7556.0,7430.18,2861.04,651.66,6138.0,1359.11,7568.8,7431.42,,,,,,
2000-04-05,2885.79,640.57,6036.94,1320.59,7490.4,7330.77,2934.8,655.82,6216.13,1320.59,7567.9,7538.72,2792.19,632.49,5913.71,1320.59,7420.3,7205.86,2907.88,651.22,6189.7,1320.59,7567.9,7502.09,,,,,,
2000-04-06,2898.22,658.62,6224.02,1386.93,7476.1,7446.21,2898.22,658.63,6243.42,1386.93,7540.3,7480.13,2850.61,645.95,6093.3,1386.93,7427.7,7325.72,2880.15,647.66,6148.74,1386.93,7514.1,7345.01,,,,,,
2000-04-07,2868.17,671.34,6308.04,1408.66,7450.8,7522.2,2900.9,673.52,6347.75,1422.48,7494.2,7533.36,2860.43,664.13,6207.76,1386.93,7436.5,7399.81,2880.2,669.72,6342.2,1386.93,7481.5,7470.39,,,,,,
2000-04-10,2861.37,672.03,6364.9,1414.2,7410.7,7516.95,2888.34,678.47,6429.51,1428.21,7483.8,7614.81,2855.37,668.79,6350.78,1408.0,7389.7,7507.93,2862.27,678.36,6393.7,1408.66,7475.2,7534.91,,,,,,
2000-04-11,2913.37,660.62,6261.42,1368.65,7471.5,7442.66,2919.52,667.52,6316.8,1414.2,7500.4,7513.12,2861.63,658.11,6201.51,1341.44,7390.1,7366.49,2868.71,662.43,6253.59,1414.2,7406.0,7513.12,,,,,,
2000-04-12,2970.73,661.29,6238.7,1340.84,7550.6,7443.07,2991.02,667.73,6325.77,1388.11,7600.3,7517.75,2930.39,660.18,6190.96,1338.09,7493.2,7414.38,2934.12,665.91,6303.5,1368.65,7493.2,7438.26,,,,,,
2000-04-13,2994.05,660.26,6264.34,1312.51,7581.3,7449.06,3015.16,665.37,6286.97,1340.84,7611.2,7450.39,2944.07,652.41,6072.89,1293.18,7507.1,7302.82,2957.85,652.54,6109.87,1340.84,7517.6,7421.06,,,,,,
2000-04-14,2951.14,650.54,6065.71,1275.73,7494.4,7214.83,3034.5,661.73,6254.45,1312.51,7569.1,7440.05,2948.38,645.57,6050.19,1267.46,7474.9,7168.9,2998.45,657.49,6225.59,1312.51,7539.2,7440.05,,,,,,
2000-04-17,2897.1,637.87,6060.54,1291.18,7329.6,7187.14,2925.38,640.41,6083.23,1304.04,7346.3,7201.66,2827.76,618.67,5752.44,1212.1,7216.9,6890.96,2857.26,618.67,5772.87,1275.73,7255.6,7201.66,,,,,,
2000-04-18,2934.8,646.43,6147.44,1325.83,7340.2,7196.49,2952.22,653.85,6175.66,1327.0,7386.3,7305.03,2908.62,639.61,5986.14,1290.09,7275.3,7094.92,2940.75,650.15,6163.91,1291.18,7379.4,7186.18,,,,,,
2000-04-19,2881.72,654.17,6166.46,1367.19,7354.1,7216.71,2957.81,657.86,6237.97,1368.32,7391.4,7305.94,2867.29,650.01,6120.08,1325.83,7316.4,7146.52,2948.86,657.33,6212.93,1325.83,7385.6,7204.33,,,,,,
2000-04-20,2843.73,657.97,6234.51,1347.91,7371.1,7157.95,2891.42,658.64,6258.77,1367.19,7385.8,7242.8,2814.19,652.25,6163.42,1345.35,7333.4,7157.95,2886.47,654.99,6172.78,1367.19,7333.4,7216.22,,,,,,
2000-04-25,2830.36,659.31,6320.29,1348.83,7433.2,7280.51,2858.71,664.05,6325.04,1353.41,7451.4,7317.06,2809.55,654.07,6162.09,1319.87,7369.1,7096.38,2852.09,655.67,6219.41,1347.91,7385.0,7164.15,,,,,,
2000-04-26,2871.4,666.36,6390.87,1379.09,7437.8,7388.55,2876.72,670.79,6461.52,1400.04,7493.7,7444.28,2844.05,664.2,6380.82,1348.83,7409.7,7293.1,2844.05,669.25,6393.77,1348.83,7451.9,7293.1,,,,,,
2000-04-27,2825.21,649.92,6247.86,1403.81,7400.8,7221.74,2901.24,665.83,6403.19,1419.95,7439.3,7413.82,2802.84,649.34,6184.71,1369.93,7337.8,7156.83,2881.15,664.21,6403.19,1379.09,7415.4,7386.61,,,,,,
2000-04-28,2813.28,661.38,6419.72,1429.61,7427.8,7414.68,2856.82,666.24,6456.62,1464.46,7472.6,7436.45,2813.28,659.2,6306.13,1403.81,7414.7,7223.27,2851.49,660.57,6378.15,1403.81,7426.7,7223.27,,,,,,
2000-05-01,,667.48,,,,,,668.98,,,,,,663.58,,,,,,668.24,,,,,,,,,,
2000-05-02,2835.53,673.54,6562.41,1462.53,7527.0,7555.92,2868.47,677.67,6565.56,1474.76,7551.0,7561.67,2829.88,671.22,6478.47,1429.61,7407.0,7405.7,2842.05,673.72,6489.04,1429.61,7418.2,7407.53,,,,,,
2000-05-03,2837.84,669.84,6435.65,1425.97,7496.7,7376.93,2858.29,677.53,6543.72,1462.53,7538.7,7571.72,2816.94,665.9,6419.56,1425.97,7469.8,7362.75,2837.07,667.7,6492.06,1462.53,7508.2,7547.91,,,,,,
2000-05-04,2834.13,665.07,6491.74,1439.33,7499.9,7386.71,2837.76,670.88,6520.3,1444.5,7514.6,7419.74,2807.32,662.96,6399.99,1420.83,7463.1,7321.43,2835.96,667.32,6520.3,1425.97,7475.9,7388.68,,,,,,
2000-05-05,2822.48,670.27,6545.76,1440.19,7499.4,7530.82,2860.81,672.32,6575.17,1455.4,7506.7,7530.82,2785.3,661.76,6429.98,1427.47,7441.2,7333.48,2836.46,667.68,6507.9,1439.33,7496.5,7391.62,,,,,,
2000-05-08,2816.45,668.87,6514.42,1411.02,7521.3,7408.09,2840.03,670.52,6591.44,1444.37,7521.4,7532.97,2809.36,664.89,6475.92,962.3,7425.0,7383.22,2829.86,669.71,6563.83,1440.19,7513.3,7532.97,,,,,,
2000-05-09,2840.12,663.46,6369.61,1398.63,7595.4,7280.54,2851.49,668.43,6507.25,1429.33,7602.3,7407.95,2812.98,661.44,6352.92,1398.02,7535.1,7225.18,2814.21,667.17,6467.75,1411.02,7537.8,7407.89,,,,,,
2000-05-10,2827.87,657.5,6263.34,1359.32,7587.5,7120.86,2878.07,664.28,6434.08,1412.96,7645.5,7313.27,2821.76,652.13,6255.52,1352.42,7581.9,7102.59,2845.71,658.32,6363.39,1398.63,7595.4,7273.56,,,,,,
2000-05-11,2832.96,658.83,6380.13,1358.68,7706.9,7259.48,2833.59,659.17,6389.0,1375.78,7720.3,7277.56,2781.64,648.72,6162.25,1332.21,7533.1,7013.7,2820.02,650.41,6204.1,1359.32,7551.1,7111.28,,,,,,
2000-05-12,2840.57,668.3,6449.27,1384.06,7736.7,7269.28,2847.39,668.83,6482.03,1399.1,7742.2,7331.03,2817.47,660.05,6375.27,1355.23,7687.9,7206.09,2818.67,662.15,6418.91,1358.68,7731.1,7269.87,,,,,,
2000-05-15,2872.77,667.06,6392.27,1369.1,7722.9,7195.15,2884.16,668.79,6465.78,1387.94,7759.3,7278.03,2836.48,663.17,6392.27,1367.27,7709.2,7188.25,2841.19,665.99,6421.79,1384.06,7740.6,7266.08,,,,,,
2000-05-16,2898.5,676.81,6557.39,1428.89,7768.0,7371.06,2901.58,677.95,6571.65,1431.81,7796.4,7398.48,2880.67,668.48,6454.26,1369.1,7727.0,7203.58,2881.33,669.56,6461.05,1369.1,7761.3,7203.58,,,,,,
2000-05-17,2901.48,668.17,6453.05,1416.34,7728.7,7211.51,2904.56,673.6,6539.4,1443.28,7755.7,7378.57,2870.82,664.05,6432.94,1407.08,7705.9,7197.83,2900.76,673.52,6534.54,1428.89,7755.1,7370.18,,,,,,
2000-05-18,2916.07,668.22,6451.97,1429.04,7795.6,7181.58,2923.43,669.85,6496.0,1445.54,7807.1,7258.61,2880.94,662.73,6418.22,1416.34,7704.9,7158.54,2880.94,662.73,6423.1,1416.34,7715.6,7214.5,,,,,,
2000-05-19,2885.8,652.45,6196.05,1369.62,7718.7,6989.03,2923.88,666.4,6428.22,1429.04,7819.6,7182.46,2874.03,651.53,6186.76,1358.38,7713.9,6958.92,2914.99,665.02,6425.27,1429.04,7812.9,7182.46,,,,,,
2000-05-22,2885.89,641.8,6094.17,1314.11,7711.7,6912.96,2902.22,657.33,6249.18,1376.62,7777.6,7040.57,2873.65,641.8,6029.81,1301.77,7693.8,6818.7,2874.76,650.12,6184.04,1369.62,7729.9,6983.46,,,,,,
2000-05-23,2898.76,644.33,6148.56,1352.05,7825.7,6927.69,2926.98,650.52,6206.44,1352.24,7847.4,7017.24,2886.35,642.11,6084.2,1314.11,7765.2,6883.39,2892.14,648.57,6153.96,1314.11,7770.3,6918.93,,,,,,
2000-05-24,2900.92,642.46,6027.1,1292.45,7846.1,6834.88,2910.59,642.55,6082.63,1352.05,7860.5,6920.14,2884.55,635.76,6003.9,1285.46,7796.8,6794.08,2886.81,637.78,6003.9,1352.05,7825.0,6920.14,,,,,,
2000-05-25,2909.34,645.55,6129.66,1341.38,7938.3,6978.87,2920.53,650.1,6179.53,1351.59,7938.3,6998.31,2894.79,643.86,6109.11,1292.45,7858.9,6846.37,2909.18,646.2,6136.32,1292.45,7890.1,6846.37,,,,,,
2000-05-26,2841.87,645.91,6129.15,1315.76,7821.7,6938.33,2869.98,649.62,6166.45,1341.38,7908.5,6972.21,2838.48,638.37,6017.79,1303.69,7817.1,6833.11,2861.68,639.13,6052.23,1341.38,7894.2,6969.01,,,,,,
2000-05-29,2860.72,655.75,6196.75,1325.02,7846.8,7019.72,2862.02,656.05,6237.02,1337.22,7876.7,7029.8,2844.0,649.96,6181.83,1315.76,7828.9,6956.14,2844.0,650.38,6185.99,1315.76,7848.8,6956.14,,,,,,
2000-05-30,2884.46,655.06,6325.49,1366.54,7754.3,7119.26,2901.1,662.37,6335.69,1368.91,7872.1,7150.5,2857.15,655.06,6200.74,1325.02,7732.0,7024.6,2860.07,656.85,6247.22,1325.02,7865.4,7024.6,,,,,,
2000-05-31,2849.43,655.5,6426.26,1377.15,7754.0,7109.67,2893.19,665.4,6443.68,1400.5,7781.4,7213.98,2846.21,655.48,6337.31,1366.54,7713.2,7101.14,2892.66,665.25,6380.21,1366.54,7770.2,7127.26,,,,,,
2000-06-01,,,6599.71,,,7272.76,,,6603.24,,,7277.52,,,6427.35,,,7117.57,,,6428.46,,,7117.57,,,,,,
2000-06-02,2895.37,677.92,6673.52,1442.36,7841.6,7448.04,2902.87,677.94,6780.66,1454.36,7869.5,7460.51,2851.05,661.46,6556.15,1377.15,7768.0,7246.17,2854.97,664.69,6565.35,1377.15,7776.5,7286.19,,,,,,
2000-06-05,2891.73,672.66,6656.26,1421.87,7791.1,7401.73,2913.19,677.78,6684.08,1450.46,7873.7,7486.4,2885.89,669.71,6595.08,1417.73,7780.7,7354.84,2908.06,677.7,6678.77,1442.36,7873.7,7456.22,,,,,,
2000-06-06,2898.45,668.7,6589.77,1425.15,7746.6,7337.15,2913.6,675.81,6697.31,1440.56,7787.2,7464.76,2884.25,666.67,6571.58,1416.95,7709.3,7298.23,2898.92,671.86,6612.57,1421.87,7771.6,7404.78,,,,,,
2000-06-07,2898.75,666.56,6498.5,1415.06,7797.9,7286.61,2902.15,667.14,6561.61,1425.15,7803.7,7363.66,2884.88,662.22,6456.56,1401.75,7751.9,7241.58,2902.15,664.95,6551.57,1425.15,7768.3,7363.66,,,,,,
2000-06-08,2857.34,672.13,6523.66,1422.34,7809.8,7247.99,2900.07,675.68,6602.95,1447.91,7868.1,7390.5,2842.97,668.07,6462.4,1415.06,7776.4,7211.97,2879.28,668.24,6533.67,1415.06,7839.3,7293.74,,,,,,
2000-06-09,2880.24,673.74,6549.05,1420.32,7796.8,7257.52,2891.41,676.94,6589.85,1439.05,7842.0,7354.32,2854.98,670.87,6505.58,1415.47,7780.3,7233.65,2862.19,672.76,6523.46,1422.34,7805.2,7246.46,,,,,,
2000-06-12,,,,,,7235.64,,,,,,7315.05,,,,,,7224.72,,,,,,7251.29,,,,,,
2000-06-13,2914.72,675.67,6532.84,1375.37,7817.1,7268.91,2915.08,680.25,6596.67,1420.32,7843.4,7307.34,2879.52,670.25,6466.04,1375.37,7784.6,7173.88,2887.25,672.27,6510.82,1420.32,7805.5,7222.77,,,,,,
2000-06-14,2886.5,683.28,6608.1,1368.32,7888.1,7350.94,2918.79,684.54,6629.89,1385.84,7888.9,7374.6,2877.54,679.71,6499.51,1366.22,7828.3,7251.23,2918.79,679.71,6570.95,1375.37,7830.6,7292.77,,,,,,
2000-06-15,2906.34,685.51,6512.98,1341.54,7827.9,7328.62,2920.83,686.69,6622.23,1373.77,7914.8,7388.24,2885.2,679.88,6506.11,1338.03,7827.9,7324.6,2888.56,679.95,6597.73,1368.32,7894.9,7347.75,,,,,,
2000-06-16,2922.5,682.45,6456.26,1338.09,7845.6,7131.4,2936.1,688.34,6644.17,1354.19,7875.2,7368.57,2909.98,681.23,6456.26,1337.53,7826.4,7131.4,2909.98,685.03,6644.17,1341.54,7851.5,7344.44,,,,,,
2000-06-19,2895.31,676.82,6505.16,1322.63,7794.6,7198.8,2932.77,680.71,6522.01,1343.87,7810.0,7225.34,2880.97,676.22,6436.2,1316.6,7752.8,7134.17,2920.5,678.34,6436.47,1338.09,7791.8,7134.17,,,,,,
2000-06-20,2900.04,682.0,6554.92,1381.55,7796.6,7227.27,2910.6,682.28,6591.63,1387.35,7827.5,7270.2,2872.08,678.87,6535.68,1322.63,7793.0,7201.88,2902.76,680.54,6569.52,1322.63,7824.3,7207.59,,,,,,
2000-06-21,2899.12,684.88,6490.76,1362.56,7760.2,7100.09,2906.05,685.32,6573.49,1381.55,7822.3,7240.01,2880.31,678.95,6460.86,1347.83,7732.0,7090.5,2894.33,681.94,6537.41,1381.55,7805.4,7227.05,,,,,,
2000-06-22,2909.9,684.16,6474.88,1339.23,7664.4,7053.67,2919.27,689.61,6549.2,1381.8,7786.3,7172.86,2890.26,684.06,6457.93,1339.23,7663.3,7028.34,2899.54,687.28,6513.62,1362.56,7771.6,7112.15,,,,,,
2000-06-23,2891.01,682.72,6545.35,,7677.0,6980.41,2906.99,684.67,6549.12,,7682.4,7081.58,2884.86,679.83,6417.89,,7629.2,6976.97,2884.86,679.83,6438.95,,7672.5,7056.82,,,,,,
2000-06-26,2890.43,686.01,6586.26,1331.64,7686.1,7027.19,2907.98,686.98,6611.33,1339.23,7699.3,7085.27,2883.98,680.82,6524.98,1311.97,7659.7,6975.07,2888.78,681.74,6548.67,1339.23,7685.4,6986.89,,,,,,
